Facility ID,Name,Address,Regulation Date,Expiration Date,Conditional,Inspection 1 Date,Inspection 1 Type,Inspection 1 Findings,Inspection 1 Checklists,Inspection 2 Date,Inspection 2 Type,Inspection 2 Findings,Inspection 2 Checklists,Inspection 3 Date,Inspection 3 Type,Inspection 3 Findings,Inspection 3 Checklists,Inspection 4 Date,Inspection 4 Type,Inspection 4 Findings,Inspection 4 Checklists,Inspection 5 Date,Inspection 5 Type,Inspection 5 Findings,Inspection 5 Checklists,Inspection 6 Date,Inspection 6 Type,Inspection 6 Findings,Inspection 6 Checklists,Inspection 7 Date,Inspection 7 Type,Inspection 7 Findings,Inspection 7 Checklists,Inspection 8 Date,Inspection 8 Type,Inspection 8 Findings,Inspection 8 Checklists,Inspection 9 Date,Inspection 9 Type,Inspection 9 Findings,Inspection 9 Checklists,Inspection 10 Date,Inspection 10 Type,Inspection 10 Findings,Inspection 10 Checklists,Inspection 11 Date,Inspection 11 Type,Inspection 11 Findings,Inspection 11 Checklists,Inspection 12 Date,Inspection 12 Type,Inspection 12 Findings,Inspection 12 Checklists,Inspection 13 Date,Inspection 13 Type,Inspection 13 Findings,Inspection 13 Checklists,Inspection 14 Date,Inspection 14 Type,Inspection 14 Findings,Inspection 14 Checklists,Inspection 15 Date,Inspection 15 Type,Inspection 15 Findings,Inspection 15 Checklists,Inspection 16 Date,Inspection 16 Type,Inspection 16 Findings,Inspection 16 Checklists,Inspection 17 Date,Inspection 17 Type,Inspection 17 Findings,Inspection 17 Checklists,Inspection 18 Date,Inspection 18 Type,Inspection 18 Findings,Inspection 18 Checklists,Inspection 19 Date,Inspection 19 Type,Inspection 19 Findings,Inspection 19 Checklists,Inspection 20 Date,Inspection 20 Type,Inspection 20 Findings,Inspection 20 Checklists
93490,Horseshoe Mountain Academy dba Hope House/Courage House,"90 N 161 W, Ephraim, UT, 84627",2022-07-01,2027-06-30,False,2026-07-23,"Unannounced, Annual Inspection",None,1127224; Contact=Whitley Winters; Licensor=Rob Jones; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105460,Juniper Haven,"675 E 400 N, Logan, UT, 84321",2023-09-28,2026-09-30,False,2026-07-28,"Announced, Annual Inspection","R501-14-5(2)(a)-(b): Application submitted within 2 weeks and applicant directly supervised | Finding: The provider was out of compliance with R501-14-5(2)(a) by not submitting a background check for an individual associated with the license within two weeks. During the file review, a staff member that had access to clients did not have a background check.",1136683; Census=16; Capacity=16; Contact=Melissa Keller Adamson; Licensor=Josilyn Bertrand; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94205,Kiva Treatment Center,"652 Shady Ln, Toquerville, UT, 84774",2022-10-25,2026-10-31,False,2026-06-10,"Complaint, Investigation Inspection","R380-600-7(16)(a)-(e): Critical incidents reporting requirements | Finding: The provider was out of compliance with R380-600-7(16)(a) by not reporting a critical incident withing one business day. During the inspection a client was placed in a restraint and this was not reported to Licensing. This is a repeat noncompliance as noted on 5/28/2025, 2/7/2024 and 1/18/2024. || R501-1-16(1)(a)-(u): Pre-service training requirements | Finding: The provider was out of compliance with R501-1-16(1)(p) by not ensuring that a staff member received their full pre-service training within 30 days. During the inspection a staff file revealed that a staff member did not receive their appropriate use of seclusion training within 30 days. This is a repeat noncompliance as noted on 8/6/2024 and 1/11/2024. <br/>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493,Liahona Academy For Youth dba Liahona Treatment Center East Campus,"325 W 600 N, Hurricane, UT, 84737",2021-08-19,2026-11-30,False,2026-06-22,"Complaint, Investigation Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The provider was out of compliance with R501-1-8(1)(a) due to not maintaining a clean building so that it is free from health hazards. During the inspection, evidence substantiated that multiple kitchen areas failed to meet sanitary standards. Specifically, the general kitchen area, the floor of the walk-in refrigerator, and the space beneath the kitchen sink were heavily soiled and required deep cleaning. This is a repeat rule noncompliance as noted on January 25, 2024. Technical Assistance was given on October 16, 2025.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93494,Liahona Academy For Youth dba Liahona Treatment Center West Campus,"385 W 600 N, Hurricane, UT, 84737",2022-05-01,2027-04-30,False,2026-07-21,2nd Unannounced,None,1124103; Census=48; Capacity=48; Contact=Stacie Warren; Licensor=Larry Black; Method=text,2026-07-21,2nd Unannounced,None,1124103; Census=48; Capacity=48; Contact=Stacie Warren; Licensor=Larry Black; Method=text,2026-06-30,Investigation Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93503,"Live For Life dba Live For Life Cypress, LLC","3023 N Bronzwood Dr, Erda, UT, 84074",2021-12-01,2026-11-30,False,2026-07-16,Investigation Inspection,None,,2026-05-19,Investigation Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101496,My Aunties' House,"718 South 600 East, Salt Lake City, UT, 84102",2023-08-30,2027-08-31,False,2026-07-27,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93531,New Haven dba Parks House,"258 W 400 N, Saratoga Springs, UT, 84045",2022-03-01,2027-02-28,False,2026-07-21,"Conditional, Monitoring Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93542,Ascent Behavioral Hospital - Residential,"1624 E 4500 S, Salt Lake City, UT, 84117",2022-10-01,2027-02-28,False,2026-07-21,2nd Unannounced,None,1121003; Census=16; Capacity=16; Contact=Eric Ricks; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93624,Renewed Hope Treatment Center,"425 E 6000 N, Enoch, UT, 84721",2022-09-01,2027-08-31,False,2026-08-06,"Follow-Up Inspection, Non On-Site Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93637,"Solacium Sunrise, LLC dba Sunrise RTC - The Fields","3585 S Camino Real, Washington, UT, 84780",2022-01-01,2027-01-31,False,2026-07-27,3rd Unannounced,None,1129843; Census=44; Capacity=44; Contact=Alondra Navarrite; Licensor=Larry Black; Method=text,2026-06-22,"Complaint, Investigation Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The provider was out of compliance with R501-1-8(1)(a) for failing to maintain clean mattresses and ensure the environment is free from health hazards. During the inspection, the evidence substantiated mattresses with visible urine stains and what appeared to be vomit residue. Maintaining stained or contaminated bedding compromises facility sanitation and exposes clients to potential biohazards and unhealthy sleeping conditions. This is a repeat rule noncompliance as noted on February 25, 2024, December 5, 2024, April 10, 2025, and July 28, 2025.Technical Assistance was given on November 25, 2025 and  July 28, 2025.",,2026-06-17,Investigation Inspection,None,,2026-05-21,Investigation Inspection,None,,2026-05-13,Investigation Inspection,None,,2026-05-13,Investigation Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93639,Solstice West,"1904 W Gordon Ave, Layton, UT, 84041",2022-02-01,2027-07-31,False,2026-07-14,"Announced, Annual Inspection, Pre-Inspection",None,,2026-07-07,Additional Pre-Inspection,None,1117764; Census=3; Capacity=41; Contact=Licensor(s) Conducting this Inspection: Chanesea Butler OL Staff Observing Inspection:; Licensor=Chanesea Butler; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93660,Sorenson’s Ranch School/Sorenson’s Ranch School Foundation,"410 N 100 E, Koosharem, UT, 84744",2022-07-01,2027-06-30,False,2026-07-08,Investigation Inspection,None,,2026-07-08,Investigation Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93666,"Telos Residential Treatment Center, LLC dba Telos RTC","870 W Center St, Orem, UT, 84057",2022-10-01,2026-09-30,False,2026-07-14,"Announced, Annual Inspection",None,1111063; Census=56; Capacity=56; Contact=Jake Lortsher; Licensor=Heather Guanajuato; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98883,Telos U - Adult,"600 South Geneva Road, Orem, UT, 84058",2022-10-01,2026-09-30,False,2026-07-21,"Announced, Annual Inspection",None,1121303; Census=32; Capacity=32; Contact=Jake Lortsher; Licensor=Heather Guanajuato; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93695,"Turning Point Family Care, Inc. - Residential Treatment","121 N 1550 W, Cedar City, UT, 84720",2022-09-01,2027-08-31,False,2026-07-09,"Announced, Annual Inspection",None,1107303; Census=29; Capacity=29; Contact=Morgan Gomez; Licensor=Larry Black; Method=text,2026-07-09,"Announced, Annual Inspection",None,1107303; Census=29; Capacity=29; Contact=Morgan Gomez; Licensor=Larry Black; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93696,UHS Of Provo Canyon dba Provo Campus,"4501 N University Ave, Provo, UT, 84604",2022-02-01,2027-01-31,True,2026-07-01,Non On-Site Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93697,UHS Of Provo Canyon dba Springville Campus,"763 N 1650 W, Springville, UT, 84663",2022-02-01,2027-01-31,True,2026-06-25,Investigation Inspection,None,,2026-06-23,"Complaint, Focus Inspection","R380-80-3(1): Provider is responsible for their own staff's compliance | Finding: The provider was out of compliance with R380-80-3(1) for failing to comply with each applicable federal, state, and local law, and each policy and administrative rule required by the department or by other state and federal agencies that regulate or oversee the provider’s programs. Investigative interviews indicate that the provider enforced restrictive calling policies that unlawfully blocked client communication with the Ombuds office. While the Ombudsman contact details were physically posted on-site, clients were not permitted to make unapproved outbound calls, and staff actively refused at least one client's request to contact the Ombudsman. <br/> || R501-19-5(1)(a)-(b): Manager responsibilities and qualifications | Finding: The provider was out of compliance with R501-19-5(1)(b)((ii) and (iii) for not ensuring the manager has a bachelor's degree or equivalent training in a human service-related field and has at least three years management experience in a residential or secure treatment setting. During the investigation, a credential review revealed that eight (8) provider Program Managers do not meet the requirements for their position.  || 26B-2-123(6)(a)-(b): Congregate care voice-to-voice communication | Finding: The provider was out of compliance with 26B-2-123(6)(a)(i) for failing to facilitate confidential voice-to-voice communication between a child and the child’s parents, guardian, foster parents, and siblings, as applicable. During the inspection, multiple client interviews confirmed that clients' weekly phone calls are conducted publicly and monitored by staff. The provider verified the practice, demonstrating that calls occur in a common area where staff remain within earshot to supervise the unit and are able to overhear conversations. <br/>",,2026-06-22,Investigation Inspection,None,,2026-06-22,Investigation Inspection,"R380-80-4(1): Provider shall protect each client | Finding: The provider was out of compliance with R380-80-4(1) for not protecting a client from mistreatment. During the inspection, video evidence showed a staff member grabbing the top of a client’s hair with his hand, bending his fingers around her hair at the root, and holding onto it in order to push the client’s head back and hold it in place. 
",,2026-06-22,Investigation Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98254,Uinta Academy RTC LLC - ADULT NORTH,"3560 S Highway 23, Wellsville, UT, 84339",2022-09-01,2027-08-31,False,2026-07-14,"Announced, Annual Inspection",None,1115263; Census=10; Capacity=10; Contact=Daryn Reiner; Licensor=Josilyn Bertrand; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93700,Uinta Academy RTC LLC - Achievement,"3550 S Highway 23, Wellsville, UT, 84339",2022-09-01,2027-08-31,False,2026-07-14,"Announced, Annual Inspection",None,1115203; Census=16; Capacity=16; Contact=Daryn Reiner; Licensor=Josilyn Bertrand; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98250,Uinta Academy RTC LLC - Adult,"3869 S Highway 23, Wellsville, UT, 84339",2022-09-01,2027-08-31,False,2026-07-14,"Announced, Annual Inspection",None,1115243; Census=10; Capacity=10; Contact=Daryn Reiner; Licensor=Josilyn Bertrand; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93698,Uinta Academy RTC LLC - East,"3746 S 4800 W, Wellsville, UT, 84339",2022-09-01,2027-08-31,False,2026-07-14,"Announced, Annual Inspection",None,1115245; Census=16; Capacity=16; Contact=Daryn Reiner; Licensor=Josilyn Bertrand; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93699,Uinta Academy RTC LLC- West,"3875 S Highway 23, Wellsville, UT, 84339",2022-09-01,2027-08-31,False,2026-07-14,"Announced, Annual Inspection",None,1115246; Census=16; Capacity=16; Contact=Daryn Reiner; Licensor=Josilyn Bertrand; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93701,Utah Health Operations LLC dba Newport Academy,"251 W Weber Canyon Rd, Oakley, UT, 84055",2022-09-01,2027-08-31,False,2026-07-14,"Announced, Annual Inspection",None,1109445; Census=64; Capacity=64; Contact=Christan Gillespie; Licensor=Heather Holbrook; Method=text,2026-05-27,Investigation Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93703,Utah Youth Village (AA-BR),"1492 Meadowbrook Dr, Tooele, UT, 84074",2022-09-01,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1111004; Census=4; Capacity=11; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93702,Utah Youth Village (AA-CC),"1492 Meadowbrook Dr, Tooele, UT, 84074",2022-09-01,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1110984; Census=5; Capacity=11; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93241,Utah Youth Village (AA-CW),"1288 Whispering Horse Dr, Tooele, UT, 84074",2022-09-01,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1111024; Census=4; Capacity=11; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105000,Utah Youth Village (AA-GH),"1492 Meadowbrook Drive, Tooele, UT, 84074",2023-08-31,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1111025; Census=4; Capacity=11; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93262,Utah Youth Village (AA-MB),"1369 Erda Way, Tooele, UT, 84074",2022-09-01,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1111103; Census=3; Capacity=11; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93264,Utah Youth Village (AA-OR),"1296 Whispering Horse Dr, Tooele, UT, 84074",2022-09-01,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1111123; Census=3; Capacity=11; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93261,Utah Youth Village (AA-PC),"1249 Whispering Horse Dr, Tooele, UT, 84074",2022-09-01,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1111144; Census=2; Capacity=10; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93263,Utah Youth Village (AA-WC),"1293 Whispering Horse Dr, Tooele, UT, 84074",2022-09-01,2027-08-31,False,2026-07-07,"Announced, Annual Inspection",None,1111183; Census=0; Capacity=11; Contact=Annessa Heaton; Licensor=Heather Holbrook; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93708,Wasatch Behavioral Health Special Service District dba Aspire Academy,"371 S Vineyard Rd, Orem, UT, 84058",2022-02-01,2027-01-31,False,2026-07-30,3rd Unannounced,None,1141543; Census=16; Capacity=16; Contact=Kent Downs; Licensor=Heather Guanajuato; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93715,White River Academy Foundation,"275 W 100 S, Delta, UT, 84624",2022-05-01,2027-04-30,False,2026-03-31,"Investigation Inspection, Non On-Site Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93717,Young Women's Empowerment Center,"66 N 180 W, Ephraim, UT, 84627",2022-04-01,2027-06-30,False,2026-07-23,"Unannounced, Annual Inspection",None,1128763; Contact=Justice Roberts / Whitley Winters; Licensor=Rob Jones; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93762,Youth Health Associates LLC dba Manti Academy,"920 N 000 W, Manti, UT, 84642",2022-05-01,2027-08-31,False,2026-07-13,2nd Unannounced,None,1109523; Census=16; Capacity=16; Contact=Devin Frischknecht; Licensor=PattiJo Hopes; Method=text,2026-06-03,Non On-Site Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93724,Youth Health Associates LLC dba Cedar Valley Ranch,"6484 N 2300 W, Cedar City, UT, 84720",2022-03-01,2027-08-31,False,2026-06-03,Investigation Inspection,R380-600-7(6): No withholding or manipulating sources | Finding: The provider was out of compliance with R380-600-7(6) by withholding information to OL. During the inspection a client was punched during a restraint and this was not reported to Licensing. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
