Facility ID,Name,Address,Regulation Date,Expiration Date,Conditional,Inspection 1 Date,Inspection 1 Type,Inspection 1 Findings,Inspection 1 Checklists,Inspection 2 Date,Inspection 2 Type,Inspection 2 Findings,Inspection 2 Checklists,Inspection 3 Date,Inspection 3 Type,Inspection 3 Findings,Inspection 3 Checklists,Inspection 4 Date,Inspection 4 Type,Inspection 4 Findings,Inspection 4 Checklists,Inspection 5 Date,Inspection 5 Type,Inspection 5 Findings,Inspection 5 Checklists,Inspection 6 Date,Inspection 6 Type,Inspection 6 Findings,Inspection 6 Checklists,Inspection 7 Date,Inspection 7 Type,Inspection 7 Findings,Inspection 7 Checklists,Inspection 8 Date,Inspection 8 Type,Inspection 8 Findings,Inspection 8 Checklists,Inspection 9 Date,Inspection 9 Type,Inspection 9 Findings,Inspection 9 Checklists,Inspection 10 Date,Inspection 10 Type,Inspection 10 Findings,Inspection 10 Checklists,Inspection 11 Date,Inspection 11 Type,Inspection 11 Findings,Inspection 11 Checklists,Inspection 12 Date,Inspection 12 Type,Inspection 12 Findings,Inspection 12 Checklists,Inspection 13 Date,Inspection 13 Type,Inspection 13 Findings,Inspection 13 Checklists,Inspection 14 Date,Inspection 14 Type,Inspection 14 Findings,Inspection 14 Checklists,Inspection 15 Date,Inspection 15 Type,Inspection 15 Findings,Inspection 15 Checklists,Inspection 16 Date,Inspection 16 Type,Inspection 16 Findings,Inspection 16 Checklists,Inspection 17 Date,Inspection 17 Type,Inspection 17 Findings,Inspection 17 Checklists,Inspection 18 Date,Inspection 18 Type,Inspection 18 Findings,Inspection 18 Checklists,Inspection 19 Date,Inspection 19 Type,Inspection 19 Findings,Inspection 19 Checklists,Inspection 20 Date,Inspection 20 Type,Inspection 20 Findings,Inspection 20 Checklists
93823,Odyssey House dba Adolescent Residential Program,"607 E 200 S, Salt Lake City, UT, 84102",2022-08-01,2026-07-31,False,2024-03-05,3rd Unannounced,None,583554; Census=23; Capacity=36; Contact=Chris Coburn; Licensor=Heather Holbrook; Method=text,2024-01-28,Investigation Inspection,None,,2024-01-25,Non On-Site Inspection,None,,2023-12-27,Non On-Site Inspection,None,,2023-12-05,2nd Unannounced,None,573911; Census=32; Contact=Heather Holbrook Josie Bertrand; Licensor=:; Method=text,2023-12-05,Non On-Site Inspection,None,573911; Census=32; Contact=Heather Holbrook Josie Bertrand; Licensor=:; Method=text,2023-10-03,Investigation Inspection,None,,2023-09-21,Investigation Inspection,None,,2023-09-06,"Unannounced, Annual Inspection",None,553092; Census=28; Contact=Heather Holbrook; Licensor=:; Method=text,2023-08-30,Focus Inspection,R495-876-4(2): Report abuse or neglect | Finding: The provider was out of compliance with this rule by neglecting to call Child Protective Services when two clients were sexually acting out. During an onsite inspection this licensor inquired about the status of CPS involvement with administration and discovered that the investigative agency had not been called as the program had done their own investigation into the matter.,,2023-08-03,Investigation Inspection,None,,2023-08-03,Investigation Inspection,None,,2023-07-31,Investigation Inspection,None,,2023-07-17,Investigation Inspection,None,,2023-06-27,Investigation Inspection,None,,2023-06-13,"Announced, Annual Inspection",None,573914; Census=32; Contact=Heather Holbrook; Licensor=:; Method=text,,,,,,,,,,,,,,,,
93640,Pine Ridge Behavioral Health dba Behavioral Health,"10380 E 22000 N, Fairview, UT, 84629",2022-10-01,2026-09-30,False,2023-06-12,3rd Unannounced,None,539350; Contact=Licensor(s) Conducting this Inspection: OL Staff Observing Inspection:; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93623,"Red Circle Lodge, Inc - Hildale","930 N Memorial St, Hildale, UT, 84784",2022-10-01,2026-11-30,False,2024-10-01,"Announced, Annual Inspection","R501-1-15(4): Residential program unsupervised staff requirements | Finding: The provider was out of compliance with this rule by not providing required supervision of staff who don't have a cleared background check. During the inspection on 10/1/24, the licensor observed that the provider wasn't providing required direct supervision of staff who's background checks required supervision.",617594; Census=15; Contact=Samantha Herda; Licensor=Larry Black; Method=text,2024-09-17,Non On-Site Inspection,None,,2024-08-15,3rd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The provider was out of compliance with this rule by not maintaining electrical systems, building and grounds. During the inspection on 8/15/24, the licensor observed broken light switches, a hole in the wall, broken door, broken window.",610509; Contact=Amanda Howell; Licensor=Larry Black; Method=text,2024-06-06,Non On-Site Inspection,None,,2024-05-10,3rd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The provider was out of compliance with this rule by not maintaining the electrical systems. During the inspection on 5/10/24, the licensor observed broken light switches, electrical face plates, missing junction box covers, broken lights in clients bedrooms.",595209; Contact=Kyler Peek; Licensor=Larry Black; Method=text,2024-03-25,Non On-Site Inspection,None,,2024-02-28,2nd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The provider was out of compliance with this rule by not having mechanical and electrical furnishings in working order. The building was not free from health and fire hazards. During the inspection on 2/28/24, the licensor observed that the client restrooms didn't have working vent fans. There were non-functional lights in the cafeteria, hallway and school. There was missing light covers in the school building. There was a missing electrical outlet cover in the classroom. There was a broken bracket securing a pipe to the wall. Fire extinguishers were not serviced and expired. There was exposed wires in a client bathroom.",586841; Census=15; Contact=Samantha Herda; Licensor=Larry Black; Method=text,2024-01-25,Non On-Site Inspection,None,,2023-12-28,"Unannounced, Annual Inspection",None,571914; Census=16; Contact=Larry Black Nicole Laub; Licensor=:; Method=text,2023-10-30,Follow-Up Inspection,None,,2023-10-05,Follow-Up Inspection,None,,2023-09-27,Focus Inspection,"R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance with this rule by failing to report a critical incident to the Office within one business day. During an off-site inspection, the Office reviewed an incident that occurred on 09/20/2023 and was submitted to the Office by the provider on 09/22/2023. || R501-19-3(8): Direct supervision only by direct care staff | Finding: The provider was out of compliance with this rule by failing to actively supervise clients with line-of-sight, 15-minute check-ins. During an on-site inspection, facility video coverage documented two staff that were responsible for supervising clients during nighttime hours. The two staff did not conduct line-of-sight  supervision checks as required by rule.",,2023-09-26,"Investigation Inspection, Unannounced, Annual Inspection",None,,2023-08-16,Follow-Up Inspection,None,,2023-08-16,Follow-Up Inspection,None,,2023-08-03,Investigation Inspection,None,,2023-07-31,"Announced, Annual Inspection",None,546619; Method=all_failed,2023-07-24,Focus Inspection,"R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by a direct care staff acting in a way that compromised the client's health and safety. During on and off-site inspections, the investigators conducted multiple staff interviews that disclosed a staff failed to conduct required checks on their assigned clients. During this time, a client ran from the facility at 9:30pm and his absence was not discovered until the following morning at approximately 5:00am. || R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance by a direct care staff filling out false information on a client supervision document. During an off-site inspection, the investigator reviewed a client supervision log filled out by a staff, on 06/26/2023 through 06/27/2023, that documented supervision checks of clients were conducted every 15-minutes. Facility video coverage and staff interviews support noncompliance with this rule. || R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance by two direct care staff recording false information on client supervision documents. During an on-site inspection, the investigators reviewed facility video coverage that documented two staff who did not conduct active, line-of-sight, 15-minute client supervision checks and filled out client supervision logs indicating the client supervision checks were done. || R501-19-3(8): Direct supervision only by direct care staff | Finding: The provider was out of compliance with this rule by failing to actively supervise a client with line-of-sight, 15-minute check-ins. During an inspection, multiple staff interviews supported that a staff failed to supervise clients as required by rule. This resulted in a client that left the treatment facility at approximately 9:30pm without staff awareness and the client’s absence was not discovered until the following morning at approximately 5:00am.",,2023-07-11,Investigation Inspection,None,,2023-07-10,Follow-Up Inspection,None,
93624,Renewed Hope Treatment Center,"425 E 6000 N, Enoch, UT, 84721",2022-09-01,2026-08-31,False,2026-03-10,Investigation Inspection,None,,2024-09-19,Focus Inspection,R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by not reporting a critical incident within one business day. During the inspection a critical incident happened on 9/4/2024 and was not reported to the Office of Licensing until 9/13/2024. This is a repeat noncompliance.,,2024-08-16,"Follow-Up Inspection, Non On-Site Inspection",None,,2024-07-15,"Focus, Non On-Site","R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 07/11/2024 and was not reported until 07/15/2024.
This is a repeat noncompliance.",,2024-07-09,"Announced, Annual Inspection","R501-1-15(4): Residential program unsupervised staff requirements | Finding: The provider was out of compliance with this rule by providing supervision to staff requiring supervision. During the inspection on 7/9/24, the licensor observed staff members who had background checks ""in process"" weren't being supervised.",604195; Contact=Brian Pace; Licensor=Larry Black; Method=text,2024-05-14,"Follow-Up Inspection, Non On-Site Inspection",None,,2024-05-14,Follow-Up Inspection,None,,2024-04-26,Focus Inspection,"R501-1-4(5)(a)-(l): Congregate care behavior management policy | Finding: The provider was out of compliance with this rule by not following their policy of using physical restraint to protect the consumer from immediate harm. During the inspection a client was placed into a restraint that was not an immediate threat to self, others, or property.",,2024-04-23,2nd Unannounced,None,592207; Census=35; Contact=Nadine Barrick; Licensor=Larry Black; Method=text,2024-04-02,Non On-Site Inspection,R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by failing to report a critical incident by the next business day. The incident occurred on 3/27/2024 and was reported on 4/1/2024. This is a repeat noncompliance.,,2024-04-02,Non On-Site Inspection,R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by failing to report a critical incident by the next business day. The incident occurred on 3/27/2024 and was reported on 4/1/2024. This is a repeat noncompliance.,,2024-02-27,Non On-Site Inspection,"R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by failing to report a critical incident by the next business day.  The incident occurred on 2/22/2024 and was reported on 2/27/2024.
This is a repeat noncompliance.",,2024-02-14,Non On-Site Inspection,None,,2024-02-07,"Unannounced, Annual Inspection",None,578845; Census=31; Contact=Nadie Barick; Licensor=Larry Black; Method=text,2024-01-05,"Focus, Non On-Site",R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The provider was out of compliance with this rule by not reporting a critical incident within one business day.  The incident occurred on 12/29/2023 and it was reported on 01/04/2024.  This is a repeat noncompliance.,,2024-01-03,Follow-Up Inspection,None,,2023-12-14,Follow-Up Inspection,None,,2023-11-07,Focus Inspection,"R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by mistreating and compromising the health and safety of a client. During an on-site inspection, licensors conducted interviews and observed facility video coverage of a physical restraint incident. The evidence substantiated that a staff member bit a client during a physical restraint incident in response to the client aggressively engaging with the staff; the client incurred an injury as a result. || R501-14-5(2)(a)-(d): Submitting application for an initial background screening | Finding: The provider was out of compliance with this rule by allowing a person with a denied background screening to work with clients. During on and off-site inspections, the evidence substantiated that a staff member’s background screening was denied on 08/31/2023. Provider documentation, multiple interviews, and facility video coverage verified that the staff member with the failed background screening worked on 10/06/2023.",,2023-11-02,Follow-Up Inspection,None,,2023-11-02,Focus Inspection,"R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by a staff physically mistreating a client. During an on-site inspection, licensors conducted interviews and observed facility video coverage. The evidence substantiated that a staff member compromised the health and safety of a client by holding the client’s head and neck down towards their chest during a restraint. This is not an authorized technique and compromised the client’s breathing. During this restraint, facility video coverage documented the staff aggressively rubbing their hand in the client’s face.",
94216,Rite Of Passage dba Willard Peak Residential Treatment,"971 S 800 W, Brigham City, UT, 84302",2022-10-01,2026-09-30,False,2026-05-06,3rd Unannounced,None,1006191; Census=0; Capacity=10; Contact=Dorothy Simnitt; Licensor=Josilyn Bertrand; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93637,"Solacium Sunrise, LLC dba Sunrise RTC - The Fields","3585 S Camino Real, Washington, UT, 84780",2022-01-01,2027-01-31,False,2025-07-07,Investigation Inspection,None,,2025-06-05,Investigation Inspection,None,,2025-05-15,Follow-Up Inspection,None,,2025-05-01,"Follow-Up Inspection, Non On-Site Inspection",None,,2025-04-10,2nd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements | Finding: The Licensee was out of compliance with R501-1-8 (1)(a)(b) by not maintaining cleanliness of the building  and furnishings are maintained in operating order and in a clean and safe condition,. During the walkthrough inspection there is a cleanliness issue in client bedrooms, broken furniture in client living areas. This is a repeat non-compliance as noted on 12/05/2024 and 02/25/2024.",645451; Census=27; Capacity=44; Contact=wendi hunt; Licensor=Larry Black; Method=text,2025-04-08,"Investigation Inspection, Non On-Site Inspection","R380-600-7(16)(a)-(d): Critical incidents reporting requirements | Finding: The Licensee was out of compliance with R380-600-7(16)(a-d) by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 04/06/2025 and was not reported until 04/08/2025. 
This was a repeat noncompliance as noted on 01/05/2023, 10/10/2023, & 11/12/2024.",,2025-03-26,Investigation Inspection,None,,2025-02-11,Investigation Inspection,None,,2025-02-04,Investigation Inspection,"R380-80-5(4): Provider shall protect clients from abuse, prevent abuse | Finding: The licensee was out of compliance with R380-80-5(4) by staff members acting in a way that compromised the health and safety of a client. During the investigation, staff failed to secure a pair of scissors that were not being used. A client with a history of self-harm used the scissors to self-harm which resulted in medical care beyond basic first aid. This is a repeat noncompliance previously noted on 07/25/2023.",634876; Census=27; Contact=Andrew Anderson; Licensor=Larry Black; Method=text,2025-02-04,"Unannounced, Annual Inspection",None,634876; Census=27; Contact=Andrew Anderson; Licensor=Larry Black; Method=text,2025-01-08,Follow-Up Inspection,None,,2024-12-30,Investigation Inspection,None,,2024-12-30,Investigation Inspection,"R380-80-6(1)(a)-(i): Client rights | Finding: The provider was out of compliance with this rule by not ensuring a client was free from potential harm. During the investigation, the Licensee documentation and multiple interviews substantiated that a client gained access to an unlocked medical room and ingested medication that was not prescribed to them.",,2024-12-30,Investigation Inspection,None,,2024-12-16,Investigation Inspection,"R380-80-5(10): Services and supervision to meet each clients needs | Finding: The provider was out of compliance with this rule by staff not providing supervision commensurate with a client’s needs and behaviors. During an investigation inspection, the information gathered substantiated that a client who was on a higher level of supervision, obtained a staff cell phone, and used it inappropriately while unsupervised.",,2024-12-16,Investigation Inspection,None,,2024-12-16,Investigation Inspection,None,,2024-12-05,"Announced, Annual Inspection","R501-1-15(4): Residential program unsupervised staff requirements | Finding: The provider was out of compliance with this rule by supervising staff who required direct supervision. During the inspection on 12/5/24, the licensor observed staff member requiring direct supervision was not being supervised.",627142; Census=32; Contact=Wendi Hunt; Licensor=Larry Black; Method=text,2024-12-02,Investigation Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements | Finding: The provider was out of compliance with this rule by not performing direct supervision with line of sight check-ins every 15 minutes. During an investigation inspection, the information gathered from multiple interviews and provider documentation substantiated that a client was not provided with 15-minute, line-of-sight supervision. During this time, the staff were unaware a client left the treatment program. This is a repeat noncompliance. || R380-80-6(1)(a)-(i): Client rights | Finding: The provider was out of compliance with this rule by not ensuring that each client is free from potential harm. During the investigation inspection, information gathered from multiple interviews and provider documentation substantiated that a client was able to leave the facility without staff knowledge and engaged in self-harm during this time. This is a repeat noncompliance.",,2024-11-25,"Complaint, Investigation Inspection","R501-19-3(3)(a)-(j): Supervision and ratio requirements | Finding: The provider was out of compliance with this rule by two staff members not performing direct supervision with line-of-sight check-ins every 15 minutes. During an investigation inspection, licensing observed two staff members 15-minute check documents at 4:42pm and again at 5:47pm. The staff had started their shifts at 3pm and had no documentation that 15-minute checks were completed. Interviews supported that staff do not consistently conduct 15-minute line-of-sight checks as required. This is a repeat citation.",
93639,Solstice RTC LLC,"1904 W Gordon Ave, Layton, UT, 84041",2022-02-01,2027-01-31,False,2024-05-15,Investigation Inspection,None,,2024-05-15,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements | Finding: The provider was out of compliance with this rule by staff failing to perform a 15 minute checks. In the facility, during the evening of 05/09/2024 required 15 minutes checks were not completed and a client engaged in self harming behaviors.  This was a repeat noncompliance.",,2024-05-03,Investigation Inspection,None,,2024-03-28,Investigation Inspection,None,,2024-03-21,Non On-Site Inspection,None,,2024-03-12,"Unannounced, Annual Inspection",None,"585343; Census=22; Capacity=44; Contact=Angie Michaelson, Herbert Kendall, Jane Peterson; Licensor=Mary Bokinskie; Method=text",2024-01-18,Investigation Inspection,None,,2023-11-30,Focus Inspection,"R501-19-3(8): Direct supervision only by direct care staff | Finding: The provider was out of compliance with this rule by staff failing to actively supervise with line-of-sight supervision no less frequent than every 15 minutes. During an investigation inspection, it was observed that the staff completed a check in on clients once within a 1.5 hour period.",,2023-11-29,Non On-Site Inspection,None,,2023-11-13,Investigation Inspection,None,,2023-11-09,"Announced, Annual Inspection",None,564820; Method=all_failed,2023-11-02,Investigation Inspection,None,,2023-09-27,Non On-Site Inspection,None,,2023-09-11,"Unannounced, Annual Inspection",None,554224; Contact=Licensor(s) Conducting this Inspection: OL Staff Observing Inspection:; Licensor=:; Method=text,2023-07-12,Investigation Inspection,None,,2023-07-12,Investigation Inspection,None,,,,,,,,,,,,,,,,,
93660,Sorenson’s Ranch School/Sorenson’s Ranch School Foundation,"410 N 100 E, Koosharem, UT, 84744",2022-07-01,2026-06-30,False,2024-06-05,Investigation Inspection,None,,2024-05-03,Non On-Site Inspection,None,,2024-04-25,"Announced, Annual Inspection",None,593132; Method=all_failed,2024-02-22,Investigation Inspection,None,,2024-01-05,3rd Unannounced,None,572963; Method=all_failed,2024-01-02,Focus Inspection,"R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by failing to provide supervision commensurate with the skills, abilities, behaviors, and needs of each client. During the on-site inspection, multiple interviews disclosed that a staff member who was providing direct supervision for three clients, fell asleep for an undetermined period of time. || R495-876-6(1)(a)-(g): Client rights | Finding: The provider was out of compliance with this rule by a staff member neglecting to provide necessary supervision to keep the client(s) free from potential harm. During an inspection, multiple interviews disclosed that the staff member was not providing active supervision when two clients engaged in inappropriate sexual misconduct.",,2023-10-30,"2nd Unannounced, Investigation Inspection",None,,2023-08-31,Follow-Up Inspection,None,,2023-08-07,"Investigation Inspection, Unannounced, Annual Inspection",None,,2023-06-28,Investigation Inspection,None,,2023-06-28,Investigation Inspection,None,,2023-06-05,"Investigation Inspection, Unannounced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93666,"Telos Residential Treatment Center, LLC dba Telos RTC","870 W Center St, Orem, UT, 84057",2022-10-01,2026-09-30,False,2023-11-15,Investigation Inspection,None,,2023-11-13,Non On-Site Inspection,None,,2023-11-13,Non On-Site Inspection,None,,2023-10-19,Non On-Site Inspection,None,,2023-10-17,Non On-Site Inspection,None,,2023-10-16,Investigation Inspection,None,,2023-08-09,"Announced, Annual Inspection",None,550447; Contact=Licensor(s) Conducting this Inspection: OL Staff Observing Inspection:; Licensor=:; Method=text,2023-06-05,3rd Unannounced,None,537809; Contact=Licensor(s) Conducting this Inspection: OL Staff Observing Inspection:; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107485,Telos U - Youth,"600 South Geneva Road, Orem, UT, 84059",2023-11-02,2026-12-31,False,2023-11-21,"Unannounced, Annual Inspection",None,565997; Method=all_failed,2023-08-09,Pre-Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93688,Therapy Associates DBA Star Guides dba Star Guides,"377 E Riverside Dr, Saint George, UT, 84790",2021-11-01,2026-10-31,False,2023-10-20,"Follow-Up Inspection, Non On-Site Inspection",None,,2023-10-19,"Conditional, Monitoring Inspection",None,,2023-10-19,"Follow-Up, Additional Follow-Up Inspection",None,,2023-10-05,"Follow-Up, Additional Follow-Up Inspection",None,,2023-10-04,"Conditional, Monitoring Inspection",None,,2023-09-29,"Complaint, Focus Inspection","R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance for failing to report a client rights critical incident to the Office of Licensing. During an on-site inspection, multiple interviews disclosed that one staff yelled at, swore at, and physically mistreated a client and a second staff physically mistreated a client. The staff involved failed to report this as required by rule. || R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by mistreating a client, by compromising the health and safety of a client, and by failing to deter others from acting. During an on-site investigation inspection, multiple interviews disclosed that a staff yelled, swore at, pulled and shoved a client up a hill that needed a break during a hike. Other staff present failed to intervene and prevent the staff from pulling and shoving the client and an additional staff eventually assisted the first staff in pulling and shoving the client up the hill. || R501-1-26(5)(a)-(y): Congregate care behavior management policy | Finding: The provider was out of compliance with this rule by staff using physical restraint as a convenience for staff. During an on-site investigation inspection, multiple interviews disclosed that two staff members physically restricted a client’s freedom of movement and normal access to their body. During this incident, a client was sitting and resting during a hike. The client was not a harm or danger to themselves or others. The client had a backpack secured to their body. The staff grabbed the client by their backpack and left shoulder, pulled the client to a standing position, and used the backpack to shove the client up a hill. When the client sat down to rest this happened a second time. This is a repeat citation.",,2023-09-28,Follow-Up Inspection,None,,2023-09-20,Follow-Up Inspection,"R495-876-4(2): Report abuse or neglect | Finding: The provider was out of compliance with this rule by failing to report an allegation of physical child abuse by a staff member to Child Protective Services (CPS). During on and off-site inspections, multiple interviews disclosed that a staff member was alleged to have physically mistreated a client. The provider conducted their own investigation and did not report the allegation to Child Protective Services. || R501-1-26(5)(a)-(y): Congregate care behavior management policy | Finding: The provider was out of compliance with this rule by conducting an unnecessary physical restraint and using unjustified pain compliance on a client. During an on-site follow-up inspection, multiple client and staff interviews disclosed that staff failed to defer to the least restrictive method of behavior management available to control a situation. The evidence substantiated that two staff conducted a physical restraint on a client that was not an immediate harm to self or others. One of the two staff involved hyperextended the client’s joint and caused the client undue physical discomfort and pain. This is a repeat citation || R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by a staff physically harming a client. During an onsite follow-up inspection, multiple interview disclosures substantiated that pain compliance was used on a client that was not a harm or danger to themselves or others. A staff member used an unjustified pain compliance technique, and hyperextended a client’s wrist, which caused the client pain. This is a repeat citation. || R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance with this rule by failing to report an allegation of client rights noncompliance by a staff member to the Office of Licensing. During on and off-site inspections, multiple interviews disclosed that a staff member was alleged to have physically mistreated a client. The provider conducted their own investigation and did not report the allegation to the Office of Licensing.",,2023-09-19,"Conditional, Monitoring Inspection",None,555632; Census=13; Contact=Licensor(s) Conducting this Inspection: McCabe Peterson OL Staff Observing Inspection:; Licensor=McCabe Peterson; Method=text,2023-09-19,"Announced, Annual Inspection","R501-8-4(4): Adequate clothing and equipment | Finding: The provider was out of compliance with this rule by not providing adequate equipment or clothing for the environment. During the inspection it was learned that a client had soiled their day clothes and for two days hiked in sweatpants. It was also learned that clients are not provided more toilet paper when they run out before the next drop. || R501-8-11(6): Foot checks | Finding: The provider was out of compliance with this rule by not conducting foot checks. During the inspection interviewed revealed that staff would check clients feet from a distance of 10-20 feet. These checks were done to ensure that client's had cleaned their feet. || R501-8-10(4): Body cooling available for temperatures over 80 degrees | Finding: The provider was out of compliance with this rule by not providing water to cool the body. During the inspection staff and clients revealed that water is rarely used to cool the body as it is a ""waste of water."" Only when the clients are at a water source would staff consider allowing this to happen. || R501-8-7(2)(a)-(n): Staff training completion requirements | Finding: The provider was out of compliance with this rule by having a staff not trained in CPR or first aid. During the inspection staff files were reviewed and there was no documentation that the staff was ever trained in CPR or first aid.",555632; Census=13; Contact=Licensor(s) Conducting this Inspection: McCabe Peterson OL Staff Observing Inspection:; Licensor=McCabe Peterson; Method=text,2023-08-27,"Complaint, Focus Inspection","R501-8-6(1): Supervision | Finding: The provider was out of compliance with this rule by failing to provide direct supervision of clients during sleeping hours. During an on-site inspection, multiple interviews disclosed that all direct care staff were asleep while two clients ran away from the campsite in the middle of the night. The staff were unaware the clients were missing until they woke up the following morning. || R501-1-26(5)(a)-(y): Congregate care behavior management policy | Finding: The provider was out of compliance with this rule on 2 separate occasions.<br/>The provider was out of compliance with this rule:<br/><br/>1. By failing to defer to the least restrictive method of behavior management available to control a situation. During on-site inspections, multiple interviews supported that several staff did not follow the behavior management system they have been trained in and conducted physical restraints on clients that were not an immediate harm to self or others.<br/>2. By conducting physical restraints that caused clients undue physical discomfort and pain. During on-site inspections, multiple interviews supported that clients who have been placed in physical restraints are immediately and aggressively taken to the ground in a prone position and some staff use unnecessary pain compliance techniques. This is a repeat citation || R501-1-11(2)(a)-(f): Licensed Program Complaints and Critical Incidents | Finding: The provider was out of compliance with this rule by failing to submit critical incident reports to the Office. During an on-site inspection, the licensor found 2 separate incidents of staff members that were noncompliant with the provider code of conduct and client rights that the provider failed to report to the Office within one business day as required by rule. This is a repeat citation. || R501-8-4(9): Hiking restrictions | Finding: The provider was out of compliance with this rule by a staff requiring clients to hike in temperatures above 90 degrees. During an on-site inspection, the licensing investigator reviewed a staff’s file. A record in this file, signed by the staff involved and one of the provider’s administrative team members, documented that the direct care staff made clients hike in temperatures in excess of 90 degrees fahrenheit. || R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule on 3 separate occasions.<br/>The provider was out of compliance with this rule:<br/>By neglecting to provide necessary health care by withholding prescription medication from a client. During an on-site inspection, the licensing investigator reviewed a client’s file. An incident report indicated a client’s medication was withheld for returning to the campsite from a hike later than the designated medication dispensing time.<br/>By compromising the health and safety of clients when a staff failed to act and deter clients from acting. During an on-site inspection, provider documentation substantiated that a staff member was aware clients were going to run from the campsite. The staff failed to take safety precautions to prevent this incident from happening and instead laughed at the clients.<br/>By a staff verbally mistreating clients. During onsite inspections, multiple interviews and provider documentation substantiated that a staff yelled at clients, called clients insulting names, and made threatening statements to clients. || R495-876-5(1)(a)-(m): Code of conduct | Finding: The provider was out of compliance with this rule by a staff failing to follow the provider’s policy and procedure and client rights. During an on-site inspection, a staff file document was observed and recorded that the staff took naps during the day and failed to consistently supervise students in groups or out of sight.",,2023-08-22,Investigation Inspection,None,,2023-08-22,Investigation Inspection,None,,2023-08-15,Investigation Inspection,None,,2023-06-22,"Follow-Up Inspection, Non On-Site Inspection",None,,2023-06-12,Focus Inspection,"R501-1-26(5)(a)-(y): Congregate care behavior management policy | Finding: The provider was out of compliance with this rule by staff using an unnecessary pain compliance restraint technique. On June 6, 2023, during an onsite compliant investigation multiple interviews disclosed that a staff member used a pain compliance technique and acted outside of the providers policy and procedure and Utah Administrative Rule. The staff member initiated a pain compliance technique to a client that was not an immediate danger to themselves or others. The client was being passively resistive. The restraint resulted in undue physical discomfort and pain to the client. This was a repeated rule of noncompliance.",,,,,,,,,,,,,,,,,
94380,Three Peaks Ascent,"21185 N Pine Valley Rd, Beryl, UT, 84714",2023-06-15,2026-06-30,False,2023-06-13,"Follow-Up Inspection, Non On-Site Inspection",None,,2023-06-06,Pre-Inspection,None,538325; Contact=McCabe Peterson Greg Hirst; Licensor=:; Method=text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
